,eolica,nuclear,carbon,ciclo_combinado,hidraulica,solar_fotovoltaica,solar_termica,cogeneracion,exportacion_andorra,exportacion_marruecos,exportacion_portugal,exportacion_francia,importacion_francia,importacion_portugal,importacion_marruecos,importacion_andorra,target
892,1821.9681215,5012.1734167,265.9572083,1932.9897083,3587.2669167,6185.5645027,932.5814038,1651.1264224,-11.37625,-184.356,-1475.4890833,-249.739,2280.3482083,113.2804583,11.889,0.0008333,22.27916666666667
893,6229.6951882,4996.754,333.231125,1911.5180417,3850.80025,7359.9944478,979.0196028,1649.5482641,-4.7545833,-346.977,-1636.4415,-582.5579583,1262.1488333,230.4676667,10.845,0.005,21.115416666666665
894,9151.4939804,4977.16875,348.2180417,1378.8485833,3371.7748743,7093.0948394,823.2283824,1562.2059876,-10.4195833,-493.731,-1416.45775,-401.160375,857.334875,243.8940833,2.052,0.0158333,8.84375
895,6746.8170833,5000.414,348.37775,1654.3582917,4051.7008056,7731.7979929,849.5875408,1670.9682116,-6.31375,-448.074,-1607.7775,-581.7844583,680.163625,236.3317917,5.715,0.00625,16.756249999999998
896,6303.6281744,4804.4645,350.42575,2330.440375,4708.8714667,7180.2968663,644.6221327,1831.4731528,-3.8633333,-394.659,-1501.2587917,-885.8319167,379.9214583,389.7781667,36.027,0.0095833,35.78375
897,3862.5458405,4477.2710833,355.0120417,2855.3199583,5805.5909583,6876.5378241,757.9628994,2079.7545259,-5.88,-491.058,-1190.5955833,-262.5243333,901.425875,484.4472917,2.358,0.0,51.91916666666666
898,2764.4520905,4488.4299167,300.4555,1860.9514167,3929.243,8141.3044843,1222.6290312,1882.8784849,-12.9891667,-568.719,-1536.2377083,-260.7633333,1533.8334583,287.1860417,1.629,0.0,32.047916666666666
899,2506.3601812,4605.0501667,281.803625,2083.1486667,3506.6975417,6366.9029798,1026.4420353,1760.6027993,-13.575,-271.314,-1509.72775,-231.1610417,1823.9200833,185.892125,18.954,0.0,25.866666666666664
900,3605.3220404,4741.3355833,274.6396667,2029.789,4071.4357417,7459.1213808,912.9301652,1855.8214216,-4.0566667,-302.823,-1770.6002083,-100.350625,2427.599625,213.4150417,80.244,0.1045833,35.4125
901,4471.4839284,4961.3670417,274.9309167,1945.58425,4623.3014167,7560.9059939,867.5338229,1941.9595394,-3.765,-293.445,-1733.63475,-153.0358333,1779.7775833,153.4866667,55.071,0.0204167,46.00625
902,4434.4716711,4845.13575,274.7861667,1669.590875,4285.6449583,8333.9511524,1175.0819704,1932.126494,-11.5183333,-384.921,-2123.7812083,-4.5865,2369.5221667,147.259625,16.677,0.00875,44.85166666666667
903,4336.5984236,4057.2994167,259.0811667,2143.2043333,4501.3427917,8327.0911145,988.5190557,2013.6553001,-4.39125,-287.316,-1747.6994583,-64.6025,1981.9200833,221.2903333,11.34,0.0070833,61.28916666666667
904,3677.8525964,4051.9924583,258.7771667,2330.1155,4294.0725,9256.8244981,1192.1022934,2065.6195806,-7.1620833,-123.075,-2067.8843333,-70.4317083,1443.2490833,215.8212083,93.699,0.0,73.83041666666666
905,3769.1878158,4047.297625,247.652125,1979.2175833,3679.99375,8254.8611413,1306.8223328,1860.3897601,-13.4141667,-334.44,-1986.3394583,-669.670375,1372.9504167,66.9694583,58.545,0.0,40.78666666666667
906,3096.8709297,4110.5812917,244.5850417,2124.191375,3383.286,6869.3118019,1098.9745554,1748.5549337,-12.3195833,-247.005,-1818.5854167,-237.7678333,2072.911375,25.5514583,8.154,0.0,23.545
907,5287.5535154,4673.5221667,257.0743333,2213.5428333,3736.087875,8694.8395105,1120.0306837,1819.374611,-4.3216667,-493.02,-1782.036125,-177.0145417,1372.4475833,118.050625,1.143,0.00125,31.035833333333333
908,3981.8249777,4996.1422917,256.1785417,2065.943875,4154.5149167,8593.8233008,1087.2018708,1804.742714,-4.1,-569.565,-2162.4917917,-0.05975,2617.6137083,104.2631667,0.342,0.00125,31.500833333333333
909,4005.6513074,4971.1655,256.581625,2699.8250833,4463.7971667,8932.9779001,1143.2503707,1881.143287,-10.6454167,-628.83,-2071.30825,-154.5405833,1772.732,82.0253333,0.0,0.0066667,38.88125
910,7433.0295803,4995.6118333,256.748875,2302.525,3904.1774159,8272.9752356,1171.8922774,1698.9177648,-3.7120833,-765.558,-1860.599125,-556.5618333,1067.921875,71.9671667,0.0,0.0,21.0025
911,11007.815198,4974.9437917,256.6622083,1854.244875,3355.0563333,7438.710919,1019.8159114,1211.0689638,-2.2091667,-744.552,-1561.94425,-1480.1206667,0.17025,189.5501667,0.0,0.0125,2.387083333333333
912,10826.0678417,4991.11625,244.7751667,1330.1320833,2299.8111667,7171.2881864,1080.5041955,1085.4399003,-12.4075,-715.401,-1421.7419583,-2063.7859583,0.1715833,266.260375,0.0,0.0,1.9395833333333328
913,9370.7073394,4923.9560833,244.67575,1241.22825,2160.288125,7389.6117771,1115.7899078,1120.5721762,-9.545,-694.557,-1431.7688333,-2016.0341667,41.709,268.9592917,0.0,0.0,5.074583333333334
914,7744.233571,4087.9987917,254.264875,2357.5724583,3440.378375,8493.8182343,948.014603,1575.8494675,-5.1829167,-744.273,-1741.03175,-363.6245417,685.2931667,179.6777917,0.0,0.0104167,40.96
915,2785.260985,4375.5815417,262.1375,3086.415875,4734.3664167,9018.5369068,1041.0276066,2128.8510333,-9.1225,-713.763,-1557.777625,-7.3405833,1542.786125,226.5785,0.0,0.0045833,93.7
916,2939.1857141,4802.9847083,259.096,3987.9814167,5026.7607083,8644.6886284,1035.4980453,2227.3794226,-9.0120833,-607.392,-1734.38675,-39.5394583,1021.5720417,191.4073333,0.0,0.0,96.225
917,6581.5716243,4996.794,256.927125,3263.2289167,4599.9312917,7734.59768,641.8147974,2365.2144583,-9.35125,-737.505,-2693.3609583,-0.05975,1391.6864583,47.916,0.0,0.0041667,92.82458333333334
918,8441.9436105,5003.4910417,257.679125,2861.5620833,4670.3412083,6262.0177236,255.4554413,2323.7006607,-6.7104167,-756.612,-2382.8772917,-0.1898333,1433.6941667,79.2500417,0.0,0.0041667,80.81458333333333
919,6932.6079631,5036.9862917,244.6318333,2234.075375,3841.3235,5837.013715,365.1836013,2222.9616601,-11.6970833,-746.172,-2054.0205,-31.1974583,1190.7556667,11.96125,0.0,0.0,67.375
920,9946.9960035,5042.6479167,245.013375,1651.827125,2565.4945,5160.2847677,365.8992331,1665.2112922,-14.4208333,-634.059,-3261.948375,-225.6904167,927.3961667,1.2697917,0.018,0.0,25.45625
921,9164.6534599,5042.5010833,323.5564167,1861.4857917,3247.9017917,5811.2242587,477.9319639,2060.4391713,-4.6195833,-464.616,-2129.9905,-21.6497917,1398.2574167,4.221,1.818,0.0029167,48.3675
922,7312.7134489,5118.9279167,323.5332083,2396.4580417,3348.6045417,7562.8093835,1080.1127009,2240.0568125,-9.63,-448.155,-2175.7157917,-63.9169167,1237.0793333,12.859625,3.924,0.0166667,63.44125
923,7449.2600991,5779.5969583,323.5425417,2062.4602083,3012.372,7223.8668336,1036.9033535,2220.9328685,-9.4258333,-303.516,-2372.8865417,-95.0186667,1108.797125,14.9165,9.117,0.0041667,59.81666666666666
924,4211.549526,5921.8740417,323.3052917,2089.6140417,3235.7139167,8413.8395916,1295.3706928,2225.4583698,-12.2358333,-221.193,-2070.884625,-19.610875,1261.8704583,20.7602917,78.327,0.0179167,69.03708333333334
925,6358.3107654,6081.9165833,322.9885,1522.6611667,2863.14125,8668.3524366,1179.262498,2001.3168739,-13.37625,-218.466,-2389.6153333,-155.1677917,932.77175,5.7239583,55.035,0.0,40.31916666666667
926,5450.9401619,6288.3804583,244.5110417,1277.2183333,1774.0749167,7378.7166257,1228.8666999,1603.9294733,-18.1820833,-217.197,-1583.4079583,-90.3147083,1884.942125,70.8402083,10.53,0.0,19.56375
927,3922.8804775,6525.121625,244.2335417,1321.2005,2059.3313333,6732.2377119,1256.0578936,1586.9508222,-17.5975,-173.691,-1767.4749583,-274.6249167,1374.700875,25.7164167,4.815,0.0,16.919583333333332
928,5804.9280044,6836.8449583,253.8365833,1873.2250417,2944.99275,9239.5660747,1162.5603589,1801.2997269,-14.5804167,-44.703,-2307.2418333,-826.2374167,712.8069167,20.4540833,23.949,0.0,32.63125
929,5522.6669537,6999.92675,257.344125,2326.0145,3872.779875,6673.0575634,752.4021654,2085.8955632,-16.6179167,-100.557,-2520.637125,-71.10275,1688.051375,0.3833333,18.45,0.0,61.91833333333333
930,3903.2481737,7013.8317917,254.3917083,2879.0245833,4331.6482083,6503.1273159,488.0408368,2302.4653083,-17.6554167,-104.49,-2553.0597083,-0.40125,2113.393375,7.0401667,50.85,0.0,76.87666666666667
931,5797.0550452,7027.8024583,255.19125,2491.731875,3855.31075,7138.4037618,993.0046868,2385.698625,-16.2916667,-34.668,-2411.81875,-680.26575,707.6570417,65.115625,138.708,0.0,90.26625
932,3081.0485871,7033.0485833,254.55075,2405.4143631,3762.5965,9556.9792048,1301.0372579,2417.776256,-14.7220833,-16.398,-2327.4275,-1017.638875,779.34425,100.803875,159.696,0.0,85.01
933,4309.4872469,7021.1918333,244.8736667,1591.3589583,2754.3229583,8253.0003119,1219.3471802,1928.5215115,-21.1,-155.889,-2210.74775,-1036.1947917,742.7525,21.2368333,78.039,0.0,44.837916666666665
934,6182.3475455,7014.2295,244.9119167,1651.8995417,2169.9825,7048.6353636,1180.0722477,1579.9745772,-20.3408333,-35.253,-1937.4540417,-1433.215625,140.84175,15.8738333,42.993,0.0,25.36791666666667
935,5182.0007558,7005.087625,245.045625,1785.9173333,2963.4662083,9190.4242315,1085.2750947,1798.0301506,-12.9004167,-44.235,-2356.0043333,-762.62525,270.536,100.728375,108.495,0.0,60.998333333333335
936,3921.1486418,6995.4250833,254.253,2511.126,3603.6454583,8870.6894809,1074.8357233,2169.342279,-18.7545833,-139.6529583,-2428.8545417,-107.6762083,1447.5260417,12.701,77.139,0.0,71.44458333333334
937,4922.4241137,6989.661875,255.8748333,3206.1779167,4308.52175,7238.2054807,596.1270228,2326.141371,-20.085,-123.1380417,-2648.985375,-67.2646667,1487.3184167,22.545,27.945,0.0,96.90541666666668
938,5391.0142877,6981.7494583,254.1515833,3395.9490833,4122.807375,6724.7604715,382.6727538,2330.648564,-20.8170833,-134.145,-2783.1891667,-32.2885417,2009.7155833,8.940125,16.686,0.0,89.395
939,7647.3196402,6986.442625,254.4140417,2674.85975,3860.7672083,5726.4552788,315.3432711,2376.1059422,-22.5375,-111.132,-3100.5692917,-78.6308333,1787.4779583,5.2644167,24.939,0.0,81.91083333333333
940,6486.728427,6992.6535833,254.40925,2069.2690833,3139.36075,4790.1517049,346.492545,2110.7442305,-28.07375,-92.214,-2473.6690833,-39.3678333,1677.9554583,27.3632083,35.217,0.0033333,52.32833333333334
941,2407.0144219,6989.0958333,245.168,2129.601375,3011.9188333,7129.0181983,874.2478436,2002.3111875,-25.7404167,-20.538,-2411.3988333,-40.3025833,1576.4085,11.013875,135.963,0.0,57.10708333333333
942,7490.6589583,7002.5766667,254.345,2067.573375,2589.3963333,8227.5178116,1220.3439782,1931.1417976,-16.79625,-167.364,-2795.7681667,-1045.0002083,685.2955,0.5041667,115.155,0.0,59.94
943,7313.6321764,7000.6090417,273.107375,2300.4901667,3130.9070417,9459.3183584,1135.3854796,1791.4150015,-23.6570833,-306.378,-2976.9225833,-1176.58675,625.1136667,4.3106667,16.263,0.0,60.650416666666665
944,5685.8412197,6994.8184583,274.6743333,2483.744,3454.2814583,9387.2225107,1132.2660817,1996.6388839,-17.5833333,-318.033,-2922.1236667,-415.096,1125.0595,4.1320417,11.151,0.0,71.54416666666667
945,5824.3796544,6974.8035833,273.7476667,2365.1653333,3121.3290417,9307.0553516,1107.3352227,1950.5716945,-21.5291667,-312.372,-2836.1081667,-0.5625833,1992.2990833,0.4747917,20.565,0.0,72.22208333333333
946,6264.7190942,6958.8475417,289.1145,2599.943125,3171.3385417,8935.3438526,1124.9899041,1968.1202461,-22.45125,-285.039,-2694.00525,-180.1853333,1751.4360833,40.922875,29.925,0.0,62.443333333333335
947,6378.7188962,6969.8505,227.6823333,1584.78025,1910.7136667,7205.7392093,1094.0118716,1515.6582188,-28.2429167,-250.704,-1266.8672917,-146.7190417,1739.8460417,92.9454583,51.6689583,0.0,30.12291666666667
948,3778.5480732,6993.134125,194.6602083,2037.7819583,2088.6900833,7532.2406597,1162.6605738,1409.4041774,-16.5325,-235.26,-1613.56075,-171.2615,1562.8085,113.785,22.4280417,0.0,38.035833333333336
949,5405.3057958,6972.4201667,293.8686667,2471.7992917,2769.5781667,8972.1287576,1098.5494865,1989.2141745,-15.15125,-339.561,-2198.398,-414.5172083,1245.5775833,9.5023333,16.938,0.0008333,73.40375
950,5670.1332919,6970.7940833,264.0810417,2852.6732083,3069.2065466,9040.7313846,1093.6425455,2122.6210222,-21.5904167,-328.536,-2923.18225,-165.1075833,1719.6762083,47.7793333,8.748,0.0,74.01125
951,2862.1584778,6963.8826667,269.04575,4118.939125,3722.543,9523.9801673,1141.0748772,2246.6297563,-22.1945833,-168.4979583,-2453.9714583,-110.5455,1767.14525,14.175,27.702,0.0,87.38666666666667
952,5189.7695676,6946.7199583,282.4775833,4075.6484167,3735.955125,9334.0443988,1104.0198689,2259.2327794,-23.0629167,-225.3690417,-2295.539375,-332.4311667,1252.3918333,13.887,27.9,0.0,83.68375
953,7707.8996286,6156.801,274.3690833,2976.2705833,3102.8040208,9689.2624474,1131.6858644,2039.4654502,-17.5320833,-332.82,-2448.511875,-283.3240417,1102.9304167,43.6125,22.383,0.0,59.93083333333333
954,5514.7635357,5905.6105,279.9024583,2244.0043333,2520.1615,8623.9775279,1144.2264395,1859.7790757,-29.9220833,-383.364,-2503.843125,-84.919625,2046.3705833,11.498875,14.13,0.0,52.76291666666666
955,4217.1232123,6160.254875,249.2234583,2511.3189583,2179.6486667,7932.0055635,1137.3085025,1778.3322559,-25.7770833,-209.979,-2283.0307917,-334.7289583,1897.81475,34.8241667,49.761,0.0,50.75666666666666
956,7934.2769524,6645.1535833,288.9591667,2969.8284167,2426.8740833,8686.8983168,1094.8986123,1882.0345029,-21.7241667,-405.882,-2384.6819167,-412.0247917,1655.79975,2.4264583,48.852,0.0,55.5375
957,4094.5974439,6885.1125417,314.00525,3195.6475417,3410.0185083,9505.3899056,1063.5789506,2224.1252054,-22.5566667,-377.055,-2400.674,-19.3257917,2243.8522083,13.793625,54.252,0.0,87.04291666666667
958,4358.1094344,6950.9772917,319.6788333,4336.8144583,3312.5748988,9068.8330762,1061.3948829,2231.4457099,-22.7195833,-351.612,-2541.24825,-151.817,2053.7509583,37.3725,4.446,0.0,94.87333333333332
959,3028.118592,6914.5862083,314.585375,6571.3784583,4157.0420833,6835.9058266,457.6565719,2293.3768082,-28.27,-422.82,-1960.6849583,-23.71925,2283.6886667,40.3194167,12.87,0.0,101.625
960,2494.5846771,6916.51825,306.1327083,6636.2179167,3541.46825,9030.4172153,1143.1382922,2320.8253452,-30.71375,-778.005,-1731.6770833,-41.997,2119.2328333,127.691375,0.0,0.0,97.1775
961,6458.2785397,6923.9099583,272.059625,2768.7865417,2261.2952917,8627.7299304,1173.9239063,1784.3042078,-32.3766667,-708.318,-1174.2428333,-570.944875,1020.34275,244.6459167,0.0,0.0,48.086666666666666
962,7699.3605833,6576.0017917,269.0944167,2628.9454583,1673.4667292,8090.1971326,1200.5646288,1405.5808588,-29.4408333,-527.031,-2085.9620833,-924.8714167,664.8314583,16.4407083,0.0,0.0,33.245416666666664
963,6590.7422682,6791.036,286.67425,2625.5882083,2128.177,9307.3802824,1227.9178943,2079.9458578,-24.2995833,-636.822,-2242.8737917,-0.6413333,2139.8154167,34.5648333,0.117,0.0,80.21041666666666
964,5318.7727472,6930.531625,287.332125,4002.2218333,3216.9401458,9187.6562938,1223.4033462,2249.2227609,-26.05,-733.842,-2643.6703333,-8.8077917,1936.7997083,7.9755,0.0,0.0233333,91.83791666666669
965,5475.1450669,6918.9239583,286.91775,5316.4237917,3462.263625,8887.0129708,1200.7397603,2255.5245346,-30.4925,-892.629,-2792.0989583,-47.677625,1790.6627917,0.5215,0.0,0.0,94.92041666666668
966,6067.8827064,6921.2425833,285.7115417,3905.806625,2892.9997917,9033.560647,1122.7568754,2229.2388561,-29.2904167,-729.8729583,-2393.31425,-43.6575417,1877.2675,9.39875,0.0,0.0,89.73333333333333
967,4350.3760026,6917.8754583,284.771875,4319.8704583,2853.4333333,8533.742841,1088.5894861,2257.7027599,-33.6925,-690.9660417,-1584.2354583,-7.645875,1943.6100833,41.118375,0.0,0.0,95.09791666666666
968,4526.5144275,6890.8207917,265.9811667,3552.9233333,2630.317625,8533.1332967,1156.5988579,1950.5888444,-33.6970833,-709.02,-1745.5777083,-36.3451667,1565.4235833,10.3875417,0.0,0.0,76.91291666666667
969,6635.2268312,6855.584375,252.0555,2607.4064167,1975.6235694,7694.8724604,843.8709854,1745.8543912,-32.17875,-267.003,-2284.9170833,-14.11825,1400.18225,0.3498333,14.346,0.0,63.787083333333335
970,5270.6712101,6851.1914167,318.9297917,6878.858625,3486.9837917,5640.4798984,371.3779688,2180.9072389,-23.87625,-468.981,-1806.7651667,-25.31425,1911.8627083,15.1744167,13.023,0.0,108.54458333333334
971,6726.9199928,6855.9685,322.44325,6050.6924583,2953.4474167,7807.7451912,989.6725851,2130.1987267,-32.2191667,-302.202,-2407.6717083,-102.21625,1673.5988333,15.4899167,1.719,0.0,100.14666666666666
972,3158.8311666,6854.4189583,347.335125,7399.1760417,3475.0333261,9088.4600351,1046.0838118,2196.2762059,-33.6854167,-585.36,-2401.9655833,-83.1751667,1856.8544167,3.1814583,1.548,0.0,105.655
973,4526.6706165,6852.6170417,396.306875,6774.1594583,2847.0886667,9088.0621304,1168.4665559,2242.9177481,-36.6741667,-539.793,-2128.3422917,-130.2970417,1605.7997917,32.6675,2.727,0.0,107.23041666666668
974,7784.9121667,6862.7105833,452.5214167,4115.1160833,2120.65375,8783.15057,1083.3407257,2135.4832365,-25.465,-454.122,-1762.5144583,-176.0320833,1288.216,15.6699583,6.408,0.0,93.80541666666666
975,5184.4837046,6876.417625,281.9203333,3169.931375,2214.5609583,8713.4884356,1159.0254768,1889.4722523,0.0,-464.103,-2140.196125,-56.6884167,1656.8195,1.4630417,4.851,0.0,77.34166666666667
976,3692.8896699,6677.3049583,263.9692917,3429.4976667,2063.3463333,8969.046571,1072.6219528,1759.5012087,0.0,-406.26,-1966.875,-48.9884583,1735.4104167,77.41625,11.781,0.0,75.81916666666666
977,3019.3536157,6745.1850417,322.8505833,4763.1425,2848.7749464,8942.4186806,1092.6643016,2051.300921,0.0,-586.962,-1634.205625,-6.727125,2617.5,80.03375,0.063,0.0,109.33416666666666
978,4294.3699601,6901.8765417,372.6634583,4653.3819167,2713.3222083,8946.5611033,1096.0751125,2054.2034758,0.0,-479.745,-1919.57875,-0.0618333,2339.4016667,23.576375,5.373,0.0,105.13375
979,6113.0672402,6918.0746667,351.7495833,3237.5592083,2514.4345833,8863.1373368,1117.2488831,2046.6497976,-5.27,-486.891,-2346.640125,-0.0618333,2463.3205,0.0645833,12.186,0.0216667,97.33416666666666
980,4890.3142853,6916.62675,352.132125,3666.3554167,2688.411,9092.3753666,1136.9782248,2045.9145548,-5.1941667,-507.141,-2318.838625,-0.0618333,2826.220125,0.0106667,5.085,0.0195833,102.16291666666666
981,4379.3033463,6910.119625,352.4745,3958.3543333,2960.6180833,8632.9771923,1272.131727,2075.3979357,-4.5475,-427.428,-2347.7125,-0.0618333,2767.6889167,0.3296667,8.928,0.0104167,101.46833333333332
982,5484.3031871,6910.2776667,261.050625,2893.42425,2415.705375,8310.9333257,1221.3880509,1673.0681664,0.0,-407.601,-2283.778875,-0.0618333,2497.3074167,10.076125,18.936,0.0,72.24708333333334
983,5748.0052968,6911.6522083,318.3560417,2630.8057083,1974.82725,7785.34009,1205.573445,1546.8615262,0.0,-363.744,-2319.663375,-43.1755417,2167.7501667,5.040875,13.311,0.0,68.63083333333334
984,3832.4812245,6899.7462917,295.9745,3774.8630417,3062.9276667,8764.4346797,1215.4696913,1934.8916818,0.0,-425.808,-1768.4875417,-12.0255833,2133.5518333,54.6043333,11.097,0.0,106.20083333333334
985,4329.943923,6909.815125,298.9767083,3621.4478333,3177.80825,6859.1177077,814.5031581,2033.9323131,0.0,-350.694,-988.0963333,-74.6015833,2018.4809583,104.29925,17.73,0.0,106.06166666666668
986,6271.90075,6943.7729167,294.51575,3048.2416667,2524.6937083,7675.8969015,1232.7199761,1915.7378428,0.0,-144.414,-1735.1403333,-858.6580833,1044.6454167,39.9021667,54.864,0.0,85.39999999999999
987,6272.3413805,6957.3122917,245.7347917,2474.370125,1247.1334167,7905.765913,1281.9337354,1360.8057646,0.0,-383.922,-2305.6665417,-729.854875,1143.0927917,21.209125,15.606,0.0,47.395833333333336
988,4677.3179728,6943.9292083,295.0153333,2283.92925,1766.9450417,8750.3073083,1227.3045013,1676.878352,0.0,-442.089,-2282.5525,-154.869625,1563.4773333,15.466,12.969,0.0,88.91208333333333
989,4468.8039406,6929.681625,246.185375,2420.5305833,1970.0890417,8759.6313867,1128.3153977,1514.4929567,0.0,-457.8383333,-1613.177,-593.5197083,1181.1540833,157.2835417,5.7679167,0.0,83.38708333333334
990,5745.661411,6921.5715833,245.8429167,2833.633,1573.3750417,8030.8276786,1255.8379389,1325.2337341,0.0,-375.1158333,-1715.6905833,-1143.484125,929.59575,66.3385,20.56875,0.0,52.97833333333333
991,5519.4001633,6940.6947083,283.923,3011.67425,1932.6060833,8628.7195596,1221.2009219,1873.2660476,0.0,-547.812,-2104.6304167,-29.4904167,1835.980625,23.0230833,4.104,0.0,96.4125
